words,answ_0,temp_0,answ_1,temp_1,answ_2,temp_2,answ_3,temp_3,answ_4,temp_4,answ_5,temp_5,answ_6,temp_6,answ_7,temp_7,answ_8,temp_8,answ_9,temp_9,answ_10,temp_10,answ_11,temp_11,answ_12,temp_12,answ_13,temp_13,answ_14,temp_14,answ_15,temp_15,answ_16,temp_16,answ_17,temp_17,answ_18,temp_18,answ_19,temp_19,answ_20,temp_20,answ_21,temp_21,answ_22,temp_22,answ_23,temp_23,answ_24,temp_24,answ_25,temp_25,answ_26,temp_26,answ_27,temp_27,answ_28,temp_28,answ_29,temp_29,answ_30,temp_30,answ_31,temp_31,answ_32,temp_32,answ_33,temp_33,answ_34,temp_34,answ_35,temp_35,answ_36,temp_36,answ_37,temp_37,answ_38,temp_38,answ_39,temp_39,answ_40,temp_40,answ_41,temp_41,answ_42,temp_42,answ_43,temp_43,answ_44,temp_44,answ_45,temp_45,answ_46,temp_46,answ_47,temp_47,answ_48,temp_48,answ_49,temp_49,answ_50,temp_50,answ_51,temp_51,answ_52,temp_52,answ_53,temp_53,answ_54,temp_54,answ_55,temp_55,answ_56,temp_56,answ_57,temp_57,answ_58,temp_58,answ_59,temp_59,answ_60,temp_60,answ_61,temp_61,answ_62,temp_62,answ_63,temp_63,answ_64,temp_64,answ_65,temp_65,answ_66,temp_66,answ_67,temp_67,answ_68,temp_68,answ_69,temp_69,answ_70,temp_70,answ_71,temp_71,answ_72,temp_72,answ_73,temp_73,answ_74,temp_74,answ_75,temp_75,answ_76,temp_76,answ_77,temp_77,answ_78,temp_78,answ_79,temp_79,answ_80,temp_80,answ_81,temp_81,answ_82,temp_82,answ_83,temp_83,answ_84,temp_84,answ_85,temp_85,answ_86,temp_86,answ_87,temp_87,answ_88,temp_88,answ_89,temp_89,answ_90,temp_90,answ_91,temp_91,answ_92,temp_92,answ_93,temp_93,answ_94,temp_94,answ_95,temp_95,answ_96,temp_96,answ_97,temp_97,answ_98,temp_98,answ_99,temp_99,answ_100,temp_100,answ_101,temp_101,answ_102,temp_102,answ_103,temp_103,answ_104,temp_104,answ_105,temp_105,answ_106,temp_106,answ_107,temp_107,answ_108,temp_108,answ_109,temp_109,answ_110,temp_110,answ_111,temp_111,answ_112,temp_112,answ_113,temp_113,answ_114,temp_114,answ_115,temp_115,answ_116,temp_116,answ_117,temp_117,answ_118,temp_118,answ_119,temp_119,difficulty,answ_mean,answ_sd,temp_mean,temp_sd
FACILITATE,0,4910.318241632167,0,7118.73645306722,0,6738.851575909698,0,6455.643651800205,0,6605.023108764397,0,7100.039862130434,0,6855.892049434763,0,7335.0065621769745,0,6272.379316931107,0,7105.798052200627,0,8459.917226870939,0,5674.038413643697,0,6543.660543878191,0,7537.479134915312,0,6311.245609921174,0,4996.028581942467,0,6259.417351222252,0,7708.02451477358,0,8112.193016059312,0,6063.435621827038,0,6386.084351473897,0,5394.381615514536,0,7951.86226469371,0,5663.853671477952,0,6558.809926032269,0,7053.396299675615,0,6641.546334321834,0,5470.522595137127,0,6315.176851401406,0,6217.735246642334,1,6078.290140445783,0,6813.448280976345,1,5486.399641191857,0,4127.312943666251,0,7227.218372420502,1,9212.301329557657,0,7319.240664078216,1,8162.153389521307,0,6495.946534726804,1,6546.794045603039,1,5486.261399057762,0,6859.380498916951,0,7285.924377266367,0,4911.883925647598,0,5323.660666500267,1,5312.854019393043,0,5590.116756699231,0,7021.857507573043,0,6609.662001231182,0,5451.881199639332,1,7184.540638038498,0,5643.317867051484,0,6223.1332818279125,0,5882.292898307779,1,6001.547164285229,1,5764.264089724522,0,5966.8725183493125,0,8113.929229925125,1,5422.07558726872,0,6534.695993587188,1,6250.1689700601855,1,6615.804674082773,0,4736.794356800754,0,6808.457093600208,1,6667.358063920641,1,6522.767219545166,1,7096.418663723935,0,5399.645844225771,0,6238.85152579932,0,7880.182963802932,0,4843.571285583479,1,6806.305263758659,0,5819.277139598801,1,6005.628120396428,0,7277.735240297634,0,6620.067903189239,1,6381.9424185591815,0,6781.126098719995,0,4964.121355278802,1,7201.712200344648,1,6727.841815050485,1,5655.276064368146,1,6508.307410092673,0,6498.945547826331,1,6021.162614625632,0,6261.387545706388,0,6829.107185562449,1,6856.893279532259,0,6601.000356854757,0,7132.438561106037,0,3885.136369626725,1,4282.03504420874,1,3971.561924915901,1,7012.05451189771,0,6089.082760959702,0,5123.185374219743,0,8073.898600384715,1,4334.729117210687,1,6751.556437039254,0,5782.315599488121,0,6334.90992605671,0,4595.115118829704,0,4374.990916260516,0,8060.768869426583,0,4690.195204286496,0,6105.722018660625,0,5932.030349008967,1,5928.917151269414,1,5654.376693939905,1,6314.926787800569,1,8090.414870339606,0,6344.418310697437,1,4962.006008291805,1,6468.013822757072,1,5223.518126267391,0,6652.707253363675,0,6684.643553553222,1,4488.017794822705,0,5306.746554762779,1,6095.1812783861205,0.15162916481494904,0.325,0.47033869434159686,6279.16023448914,1012.9176645299383
AMULET,1,7739.747070885546,1,6707.229662556769,1,5999.469758942486,1,5850.295787935555,0,8944.354300643117,1,6139.186132216143,1,8285.5563041052,1,6649.2092466733775,1,8697.215065332546,0,7768.008135596148,1,8322.669506887003,0,6379.043417544379,1,6769.895316910442,1,6770.088730170611,0,7845.647530196448,1,7416.677418355873,1,7834.824855871549,0,6739.873757145836,1,6525.357843212435,0,7255.498509561775,0,8421.28051899054,0,7243.753762144442,1,7468.745888505642,0,6798.173845556387,1,7541.253571138878,1,6559.360761410875,0,6206.492926537179,1,7341.658832236372,0,8029.440531659052,1,6726.445198591679,1,8074.223140268162,0,8166.8508776861745,1,4751.8747050416605,0,6791.605879635343,0,7444.250124295429,0,5694.232525473417,1,6042.069179033169,0,7251.731388897781,1,6863.385208392536,0,6459.849599679032,0,6890.88348561771,0,6878.389542644612,1,6681.367509391223,0,5414.953639232786,0,6153.845219449392,1,7346.631962377322,0,7266.603213263157,0,7433.995749719051,1,6494.850650240201,0,7217.906366854085,0,5587.974169342971,0,6992.753085874047,1,5236.613125457781,1,8795.212234262823,1,7854.903964511721,1,5624.494542713263,1,6110.799182210083,1,6129.570342994172,1,7160.620916494838,1,7910.917180820682,1,6940.666474126174,1,7776.175336884673,0,7051.829678844603,0,6593.465937086236,1,7378.066014788702,0,7052.614616259631,1,6831.129727341372,0,5968.403425728478,1,6435.709627888628,0,6733.011184552528,0,7556.65691256884,1,6705.860765348903,0,6104.315547014135,0,6051.8381454941045,0,7584.56463002604,0,8130.425413477199,0,5099.029922712933,0,6652.903567092118,1,5726.939370064564,1,7063.357380222514,1,6374.667176190304,0,4946.513619665345,1,5428.930824988895,1,6897.688438757532,1,8854.279674962385,1,5876.725960886575,0,8736.454533353566,1,4092.660052206631,0,5499.781801094263,1,7321.774366405991,1,7649.90500997888,1,3789.980096715203,1,7228.492163155014,1,5698.575829281366,1,7674.827944324263,1,5747.45983192846,1,8005.1560466790515,1,7209.847996162373,1,4460.231654702455,1,6124.889645978769,1,6412.926884565464,1,5873.382906468388,1,6554.698993251899,1,5816.209191333841,1,6268.410719978445,1,7408.286938786361,1,5540.036022985744,1,7845.706785623669,1,8596.286993187832,1,7554.427425032329,1,6952.27137482724,1,6381.628840425952,1,5486.52174205534,1,5242.783265626127,1,6007.718418199295,1,5593.3197303368,1,6388.356283254038,1,5615.966948876793,1,6718.594850059832,1,6677.392493513806,-0.9114963412284851,0.6583333333333333,0.4762569981546908,6764.087883772648,1019.9999549262761
STERILE,0,6343.926957027293,0,5968.695952176571,0,7196.769054613072,0,6445.913960606419,0,7101.979732799405,0,7609.634925228025,0,6097.066939462564,0,6107.0272182059,0,5561.6209327919205,0,6691.828263297437,0,6583.829739927966,0,7491.160542357447,0,7621.831303011807,0,8633.325411612801,0,7631.334069895133,0,5658.021508652599,0,7064.752073001023,0,6666.663789190908,0,6215.164093941256,0,6979.723677336488,0,6582.885744515928,0,6274.995571161348,0,6951.84471182879,0,8263.469526386452,0,7309.1514596211055,0,6374.890202965411,0,5408.44470479628,0,7218.225612309493,0,6928.927925894208,0,8015.533285944478,0,5986.668606753203,1,5374.989168542543,0,5351.22316205556,1,6144.594759412743,1,5899.56685970308,0,5845.814829715767,1,5181.7885383063385,1,6149.962163723906,1,6017.819371139831,1,4937.377280669207,0,5457.504138812677,1,4464.076362718185,1,6723.053395593111,0,7368.684811114531,0,5953.753176810026,1,6293.831672367456,0,4910.665980915246,1,5817.881578018868,1,6764.151001707087,1,5889.249165418784,0,7156.603886706978,1,4908.272031214053,1,6094.404034765974,1,5861.757683413371,1,5698.330721558741,1,5728.566095194402,1,4838.920607285936,0,6494.904890537739,0,7680.089099393638,1,6143.531946294328,0,6880.990415322932,0,5323.572068048171,1,5635.7947488425925,1,7430.521007310099,0,5642.0025759909095,1,6200.181472356049,1,6520.889224760079,0,7215.554311727851,0,5372.794941940559,1,6809.279145322103,0,6524.792556387369,1,5873.541023280481,1,6341.427665014951,1,5330.073285933412,1,6916.084144449426,0,5063.735868194658,0,6448.199945909566,1,8804.590807481243,0,5674.086513385811,0,3594.794213456399,1,5188.220774594359,0,6150.311158798503,1,5287.531022686021,0,6231.946927179065,1,8374.961280504122,1,6754.137116156942,0,4564.874921993775,1,6427.234541620707,0,5731.039867905824,1,7594.427794562962,1,4123.410469577382,0,5870.571846787198,0,5317.906688225991,0,5846.670792975162,1,4262.764908075713,1,6985.340917133568,0,5402.510570055983,1,5764.985290770913,1,4634.807060521548,1,3506.117247001002,0,5225.872334223838,0,5065.443464261013,0,5340.280850197147,0,4080.5800531189407,1,7684.459222980775,1,5947.900514141354,0,8314.701413962088,1,7283.288372782606,0,6073.300167688196,1,5681.447372501641,1,4758.882732623477,0,4633.330526289511,0,3549.9276877429525,1,4755.231733619445,0,4886.506267293344,1,5521.281820951071,0,6220.748988933487,0,4935.93387376507,0,6744.093633850797,1,3994.4114207327,0.13034206628799438,0.4166666666666667,0.4950737714883373,6087.141462452701,1085.216654748574
CORDIAL,0,7247.793892525568,1,9658.031570843865,1,6637.27107333426,0,7897.518087834042,1,7769.257918823612,0,7061.985302138614,0,7273.952049424916,1,7658.071840273098,1,7433.732879747156,1,8898.585354842204,1,5667.4069833936655,0,7301.849227758879,0,9077.191577142696,0,9068.542495227475,0,7535.719871091838,1,8070.070451073511,1,7549.823965714813,1,6654.558610096308,1,7769.853019500939,1,7495.639655650146,0,8363.345417666264,1,7545.493170312896,0,8850.129826528326,1,7668.763202587833,1,7378.46875711955,1,7879.23827599916,0,9431.84189431511,0,9583.57126523192,0,5679.607137207246,0,7880.243423572993,1,8272.976524794223,0,5926.038052010937,1,8489.01069239183,1,7488.329694984533,0,4601.942961435638,1,7009.141585522245,0,6348.244812192724,0,7411.819131087867,0,8041.194649463049,0,9370.921864519263,0,5386.776471499947,1,7411.203389365687,1,7889.837229350549,1,5872.331598683329,1,6000.05107994498,1,7307.51710742038,1,5950.865908088627,0,8281.732412193036,0,5898.843827339184,0,7017.751339571842,1,9534.251051125077,0,9190.075358452064,0,6750.240564094633,1,8168.715346750517,0,9382.285431875884,0,6813.289096058919,0,8337.907145125248,0,6582.46267684183,1,7548.314354537739,0,6670.116232838724,1,7421.794215505712,1,7636.985131480736,1,6315.657574213244,0,8399.459254516105,1,7714.78530440245,0,7876.334491936832,0,6458.873531062738,0,7305.816615502198,0,6653.131339861268,1,6841.639689627615,0,8021.231491580564,0,7776.547046279488,1,7849.062251530243,1,7170.624670164771,0,6815.78236069694,1,9337.279590673474,0,6894.078518639096,1,7131.167168599764,0,7584.468063297789,0,6347.359485665359,0,6756.7815098669125,1,8457.15770379263,1,7842.0581020867985,0,7856.13721708262,1,6904.249354986546,1,7815.213005251783,1,7439.200372774662,1,7276.904089128558,0,7110.946119312414,0,8212.420906436653,1,7599.511442895566,1,5988.553729590114,1,7685.5328150058,1,7455.021295413981,1,5218.573895686313,1,7763.579166018882,1,6091.744151959862,1,6713.585063680449,1,5799.838921600284,1,7460.853428468772,1,6923.772907109377,1,5740.04311601676,1,7017.679165002235,1,7333.272696855105,1,7373.718298566531,1,6342.439552357702,1,8796.01065686889,1,6955.466023975598,1,5827.18435842888,1,6896.930761843651,1,4990.493980741156,1,6288.974922131831,1,5575.61863828254,1,8049.7712568918305,1,7118.680858152299,1,6805.734309045783,1,9940.073693386765,1,6022.686814750989,1,6787.960972755044,1,6107.064479185921,-0.485329806804657,0.6166666666666667,0.4882369815366875,7340.293861126372,1069.6629617936992
SQUANDER,0,14061.242151180058,0,14523.530694529552,0,14047.189732956582,0,14387.547584818309,0,14832.77944748954,0,14328.900907387437,0,14490.033247041069,0,14511.941554141453,0,13771.549234232329,0,13942.552282474302,0,12138.134122606396,0,14388.386681130149,0,12810.819785528374,0,11663.725493315103,0,12942.591664726113,0,15119.327242020818,0,11566.191294019522,0,13578.11171201553,0,14225.623851980828,0,14629.057864141583,0,11897.492582412768,0,12528.697765337747,0,14355.000632065938,0,12008.234657208262,0,13373.54368719317,0,13465.420786308878,0,14122.320523632876,0,13715.05915452515,0,12008.994736264416,0,13231.182022171448,1,13238.887277005368,0,12689.158830740853,0,11694.659187549336,1,12827.922608550316,0,12785.40323790021,1,14414.143172344176,1,12579.775695802671,1,13412.9329842142,0,14538.683460137549,0,13160.95943168239,1,12998.373912207311,1,13684.533909752932,1,14547.71264422007,1,12393.66931979085,1,11904.015972229729,1,15212.789600438022,0,13439.448237577526,0,14073.615102549878,0,13922.114373942972,0,14113.174552056753,1,13506.530233440446,0,13276.711901389475,0,13094.781709958095,1,12204.230182714582,0,12955.894436954715,0,13310.12095497067,0,14430.78866787918,0,12712.654756891085,1,13105.298806247798,0,14011.527971460828,0,13186.205683942886,1,13792.37316745443,0,11318.111938197928,1,13321.939315734551,0,11774.954220333328,0,14457.550164474053,1,10618.285419888056,0,14308.286600759977,1,12723.969498345346,0,14888.500145718814,1,10725.792096031935,1,13231.397072961034,0,13519.47776691203,0,14083.323831893738,0,10728.18247559776,0,13445.09189338378,0,13572.674617508015,1,12610.092541345208,0,12503.07476325179,1,12366.749706944083,1,15150.45755999253,0,11938.894750741169,0,13150.532876963623,1,13734.26227781599,1,13431.530197149868,0,13857.073099331716,0,14496.059182798568,1,13556.589875175208,0,14164.782686809102,0,15640.80859595006,0,13917.972442957354,0,12654.25018268262,1,12953.472446347178,0,12495.070116690213,0,13297.014654614932,1,13659.99599088582,0,14268.802181936426,1,12470.64655703034,0,11988.94961107644,0,13209.81343762765,0,11729.498836866407,0,12421.704341716655,0,12275.872002082751,1,12678.971942078482,0,9336.805379009242,0,11452.321339075032,1,9784.452199914234,1,13554.062411790825,1,11359.751590484684,1,15336.780642836213,1,13038.952363460685,1,12719.583010996854,0,11553.059457559091,0,12741.035177093438,0,12345.547010989678,1,14430.673507673257,0,15501.468436915491,0,12597.59416978074,1,13618.903998731392,0,11780.579595558653,0.08008718490600586,0.31666666666666665,0.46712662406799826,13203.136044061039,1172.7584171004717
SERRATED,0,9352.07175435224,1,10053.057573512073,0,10606.458891770795,1,10289.055912587371,1,9495.021328458826,1,10151.34705203962,0,10197.808597209045,1,10694.436144536274,1,8153.768332328597,1,8971.44997335292,0,9193.224651233191,0,9418.153629913186,0,7875.40114954606,0,8215.258791729464,1,8136.466011432001,0,10648.663683923596,0,9573.130076170044,0,7962.558307344446,0,10479.149551923792,1,8773.782616743321,0,7924.724022303339,1,9007.20931336045,1,8880.993850030105,0,7978.361567405786,0,7157.848824508184,0,8838.508017264623,0,8971.18405383566,1,9014.52839763454,0,9968.051909280635,1,8918.689030019046,0,8914.958666810042,0,6912.886360274499,0,9252.308756294637,1,9619.79679320292,1,8415.408757697747,1,10492.754631896149,1,7346.349509362253,1,7820.117642924812,0,9283.994463750316,0,9890.184610972752,1,8716.509783554977,0,7392.026706038901,0,10007.307709511264,0,7167.032638307458,1,7907.494504972759,1,9552.501240456171,0,9471.899964320368,1,9120.425642795615,0,8539.709604517073,0,8907.859804400072,0,9237.222258278329,1,6900.113670348445,0,9080.435666512272,0,7711.521078567698,0,8313.794650202091,0,10021.364359559037,1,9293.222119920423,1,8389.250859596692,0,9088.89507479691,0,7563.925045998636,1,8356.940277069667,1,8842.338422357212,1,8787.536611086143,1,8589.034697920535,0,8335.455564043368,0,8636.656829437143,0,7352.526995223329,1,8441.650469784174,0,10530.061400750084,1,8926.198520030846,1,8119.641205448143,1,8834.177259474993,1,7407.20677320524,0,10864.913681272888,0,9530.388409927516,0,8753.792653113063,1,9570.235140164668,1,8987.819196402903,0,7255.776989966318,1,8076.754658799015,1,8611.194540663735,0,9138.368189590496,0,9261.882224227576,1,8586.031323225527,0,7939.003132843662,1,9631.512069929988,0,8524.080822801643,0,9604.46481432315,0,9836.94350900058,0,9151.29186995203,1,7608.152470085703,1,9581.11582821462,1,8311.527286616754,1,7436.625230705278,1,6506.53312267169,1,6144.48019914714,1,8911.6236865552,1,7062.966094067655,1,8768.976020291057,1,7491.873450147054,1,7662.730029616011,1,7368.496521530217,1,7417.655181837701,1,7123.035509254945,1,8651.9094398295,1,7307.838374418343,1,9142.757207606912,1,8998.084805589418,1,7067.8582088880985,1,9471.08253586683,1,10006.165808824886,1,8624.248162615033,1,8500.194523746395,1,7705.884758286603,1,8631.772310696462,1,8022.409206139766,1,9604.154111883989,1,10005.373936899015,1,8573.506042012277,1,6027.746172640011,-0.290819376707077,0.5833333333333334,0.4950737714883372,8695.435750669256,1033.6693617691585
PLAGIARIZE,1,9030.32481154297,1,9708.75012824795,1,9129.756415939806,0,10128.796665665906,1,10326.673592439354,1,8696.352194950188,0,9602.489631630388,1,9365.869582966918,1,11473.428752580232,0,8786.977008777187,1,8890.978589983712,0,9616.943254929536,0,9695.969551025457,0,10437.288936379917,0,9780.891100637857,1,9243.317636451016,1,8886.50128777571,1,11770.118764461367,1,10992.993447348505,1,9355.813490469996,1,8783.77044718731,0,9775.833551408838,0,9449.385482940244,1,9916.030203328086,0,8386.201706097785,0,8685.967243913386,0,9041.470337752138,0,9180.13255213316,0,8073.180722551882,1,10539.186683391728,1,8273.188666640228,1,10534.892317423604,0,9867.239711820272,1,9454.309862985743,0,8855.750131103438,0,6839.240838887961,1,9054.394279893162,1,8290.401150955207,1,10515.216386879056,1,10039.12312374075,0,8387.927944482679,1,10617.369440384282,1,8950.58740002292,1,8677.169098179038,1,9151.863702995524,1,7753.214630881193,1,9720.13123711709,1,10298.644148071306,1,8829.509260545956,0,7756.118620387477,1,9823.143228099245,0,7819.326880399668,0,10247.017542780884,1,7662.29294056344,0,8950.46930379655,0,8302.180951005348,1,10234.151984350896,0,8400.635640876459,0,8017.412505421104,0,9312.943463303098,0,10735.065898922534,1,8680.107027651784,0,8146.927346326487,0,10109.05403312345,1,9431.141321697563,0,8111.183507926994,1,9235.887565690797,0,9616.02067234523,1,8901.135432982011,0,10016.668683872043,1,10423.034101437284,0,9316.59966176589,1,9591.753195216885,1,9079.346962155072,0,8475.955811811753,0,8649.968199260682,1,8449.576143439477,1,10349.998869722956,0,9620.59264106261,1,11311.188872365146,1,8543.725577220606,0,10549.920707120256,1,9247.42743837251,0,9458.33564123229,0,9546.963630874076,0,10460.347627505227,1,9538.376778910851,0,9333.055437884628,0,9732.750061574156,1,7753.13144363307,1,8812.317230682604,1,7838.134885902966,1,8621.586851861122,1,7175.376707764928,1,8885.082398299679,1,9109.131961194424,1,9644.793415452112,1,8540.00363678969,1,9002.64395995564,1,9701.796416390309,1,8052.940816694808,1,9666.606199455196,1,9370.774575986226,1,10061.750658947189,1,8719.611186695469,1,8236.369148738646,1,8680.538205621193,1,9872.5185571257,1,8817.516861710912,1,9735.186891635884,1,9220.703177402138,1,6869.475202101536,1,8664.455160998854,1,9340.049148922748,1,7209.147010861834,1,9728.561594692324,1,9347.478658537231,1,10227.722216164915,1,7470.498513149483,1,8830.387018614103,-0.6421092748641968,0.65,0.47896948201934725,9210.46382275297,938.6955863994208
ORIFICE,0,7741.579248810625,0,9135.102158241794,0,10546.593263005916,0,11584.724361111015,0,10635.379148817769,0,10441.653508641037,0,8411.729484447595,0,10782.352085964989,0,9033.115304975256,0,9118.18572940879,0,10334.629721702007,0,8892.507015098576,0,9311.61091898621,0,8819.079506003722,0,9774.459456427698,0,7178.361262658107,0,8831.940116374417,0,8438.501219199303,0,7760.103678366986,0,9349.108015979298,0,9910.032568089791,0,8556.156457122886,0,9233.849701221048,0,6578.165239633515,0,10765.980369776778,0,6570.459986459968,0,6924.983167109091,0,10127.852456420716,0,9807.551638769506,0,8495.595202124983,0,9232.970532613776,0,8466.46022555972,0,9048.853573781576,1,8557.154351727684,0,9398.6454492729,1,9996.743068432948,1,8690.21711871177,1,9641.88936084421,0,9148.67343172,0,9874.110478592544,0,8450.221724756075,1,11313.218770241869,0,7469.1047431493,0,10335.820639784211,0,7728.452680758199,1,6272.715466711097,1,7521.829976264355,0,8293.061994896354,1,9337.206752772145,1,10080.940938168686,0,7651.624623070627,0,10183.069726426296,0,10125.903965963416,1,7837.281855076202,1,9326.468592898673,0,8238.588429983683,0,8468.389179851192,1,9530.863705900956,0,9092.951851441216,0,8148.09106373588,0,8485.530022220293,0,8311.193336207778,1,8301.703046311943,1,9121.734009907495,1,9077.771709517408,1,8103.924415559807,0,8983.038547745055,1,8379.608372559693,1,9290.922307309356,0,9920.131170675646,1,8585.370369355765,1,9765.897369392058,1,9062.461070104004,1,8784.380023934233,0,7524.149629887894,1,9413.382915373892,1,12105.325091482522,0,9675.047031234728,0,8126.437934693925,0,10421.568618231158,1,8023.886124513937,0,7781.666286820265,1,7623.409029150948,0,10187.913072770383,1,8996.312826562316,1,9135.643171044458,0,9238.917005193014,0,8062.702108949494,1,8101.060496302146,0,8625.35292146236,1,9849.54784994628,0,9164.985545176574,0,9930.998872349037,1,8236.49302039195,1,8605.235958112942,0,6940.964885917963,1,7688.92796748336,0,9103.350003696898,0,8729.541850663209,0,8109.591200328941,0,9685.77345915065,0,6966.505184571439,1,8143.198754721462,1,7272.0227832330675,0,6329.625413413699,1,9529.916540806786,0,8639.007986319346,1,9739.71262314559,1,9614.962724255947,0,6107.867321481013,0,7155.904088148321,0,8301.151115148179,0,10342.399451341642,1,8778.453309973087,1,8810.311388230242,1,6436.207770548759,0,7098.312131575889,0,7108.869203426757,0,8023.077430044525,1,7821.61370084979,0.1257084757089615,0.35,0.4789694820193474,8800.281965274868,1164.4888204713777
PRISTINE,0,4025.593933565122,0,3606.2241358389047,0,4447.643381025847,0,3454.135421244819,0,2380.775429083693,0,5523.101880398524,0,3373.8257727274977,0,2223.4330593865884,0,5355.933774737624,0,6438.550818026298,0,4536.880307575784,0,4866.941685339552,0,4912.635790198538,0,2951.833918157527,0,3805.196243122609,0,2199.3477946697267,0,3535.8913666215435,0,4465.807528303111,0,4635.131998780767,0,5909.133678997872,0,5924.233526967301,0,4287.377269650379,0,5041.111617241279,0,4516.555916153936,0,2068.413310085184,0,4525.231432166906,0,6032.700751091548,0,2741.705016286201,0,4126.235320801102,0,6273.578129825472,0,4957.948731883156,0,4421.185347862944,1,4687.9419858875535,1,4511.163265651807,1,5469.156942835375,0,6469.867547924028,0,3939.612362015048,1,2763.2108857504163,0,4737.770139074593,1,4449.174746342266,0,2214.21338209178,1,3846.1965994407046,1,4188.414848891071,0,3556.1497010780777,0,3141.280733730272,1,4255.538353752329,0,3435.070835599949,1,4825.130320181896,1,4681.3618216754,1,4772.127975203164,0,4215.873820700496,1,4129.328759853727,0,4975.967125179534,0,3698.784783798327,1,4854.969039451669,0,3409.6624576909508,1,3374.824321886508,1,4338.64498099184,1,4572.599605816686,0,3255.433251195483,0,2402.2244221504707,1,3360.745091511264,0,2809.374710934332,1,5374.624176808447,1,2632.6744801676764,1,3532.807427970267,0,5040.932559383162,1,4320.028987489262,0,4033.017697611288,0,4220.556221938268,0,2183.6671261672977,1,2876.370690212269,0,2251.583396447517,1,3648.993753426604,0,3863.162395482605,0,6246.202136829643,0,3758.68965726368,0,6934.44145498385,0,3902.62041442337,1,3756.634600731572,0,3215.371269641141,1,3193.5221622061217,0,2769.6905954262,0,2554.3701461460223,0,4017.7306802912512,0,3900.240935095637,0,3496.576011516577,0,4289.962368738267,1,4513.300840478743,1,4198.236045414144,1,3602.157879400589,1,5037.653398711991,1,2377.9473671483493,0,3108.1905002887843,1,5432.637765047041,0,2988.224404527567,1,3824.7630932462735,0,3720.5666525407737,0,3254.9006386437604,0,4499.308567850855,1,4258.270179174712,1,2459.981345861052,0,4295.031041185092,1,2717.2690961282,0,5483.389606269938,0,3359.234073021534,1,4019.7249561505378,0,4145.666774152121,1,2728.907534221626,1,5079.0672757229495,1,1662.9204924119028,1,2092.7994151969715,1,3831.489800419376,1,2518.0196868327976,1,3310.282003329145,0,3667.680795588195,0,2826.8437706523323,0,3705.30733670211,0,4208.62588267906,0,2709.1103489474413,0.19110020995140076,0.35833333333333334,0.48152128208215206,3954.650741837069,1083.416821300882
INNOCUOUS,0,9131.64099748442,0,8824.176710270272,0,7851.092114019955,0,9183.43129567418,0,11061.05714545175,0,8728.905837943039,0,8668.230770131615,0,8588.98900965503,0,9567.494251232582,0,8527.021232411253,0,9402.155949010004,0,8647.849122065594,0,7499.441019761492,0,7976.055239521489,0,7126.624351250639,0,10008.247239820275,0,8772.677543231383,0,9387.677114605303,0,10337.182779601171,0,8348.557207787277,0,8618.448509045196,0,8519.267816217009,0,9544.681614244171,0,8038.640775546547,0,10300.947630670302,0,7254.247681891024,0,7293.70475525885,0,7769.342556090854,0,10526.701024669432,0,8505.670947243683,0,7098.501067573089,1,9199.188803491865,1,8867.85484509054,1,6413.419568003369,0,7295.237132037548,0,9600.786192112964,1,7711.792404005256,0,6116.993508888964,0,7389.894378957583,1,8210.786893001528,0,8499.772704093682,1,8270.918549232836,1,7435.753060026269,1,8081.23284545789,0,7898.102296260567,0,8218.584792374442,0,9217.39933072158,1,8616.002263352662,1,7913.453351323746,1,7629.293967838514,1,7366.290571921277,1,7552.542542304441,0,8445.27798328497,0,7761.971977969234,0,7026.269083567526,1,9950.29348283491,0,7712.455464662916,0,8294.385312417011,0,7339.362843049789,1,7372.602722203836,0,7095.356589446155,1,8133.017125083237,1,7582.142554037944,1,8452.50056847251,1,7683.37579355066,0,7575.677614427233,0,10452.947678787234,1,8979.783278567973,0,8795.51093111981,0,8565.13321022754,1,8601.132651244929,0,8503.99658194079,1,8036.014562584559,0,6232.93209482121,0,8119.962501633794,0,7870.076368287029,1,8982.98232071358,0,5823.953289578941,0,7355.852338916584,0,8326.38351532217,0,7492.723214137422,1,7396.845229544275,0,9255.167414137037,0,6529.54115183005,0,6013.008857697021,0,7296.854058563403,1,7639.134337579773,0,10460.039234642394,1,6172.117752290993,0,7989.81453064713,0,6872.822168364483,0,7301.609378987025,0,6201.545309236817,1,7711.37476520192,1,6793.961705943217,1,8499.40184434401,1,7715.359428739763,1,7643.219494886103,1,9284.734960396994,1,9835.01737102859,0,6785.032322652304,1,8166.736682325749,0,7661.18985827208,1,6611.099049959077,1,7070.846547883069,0,6442.806794715552,0,8860.284601377727,1,9445.013186890485,0,7560.951236883381,0,8589.732846283694,0,9669.59645598838,0,6574.568378150441,1,7179.603213114028,0,7290.947561429127,0,6311.570419005838,1,9391.453442513586,0,8598.062555413331,1,10076.543673318476,1,6549.283431079705,1,7436.551560468359,-0.19766592979431152,0.35,0.47896948201934747,8117.178981454612,1109.7730707407088
